  0.00       0.00    1000.00     3.12486   0.400     4.15652     7.36094     1.92272
  0.10       5.74    1000.00     3.12948   0.400     4.16222     7.37505     1.92153
  0.20       9.64    1000.00     3.13442   0.400     4.16846     7.38984     1.92030
  0.30      13.55    1000.00     3.13984   0.400     4.17550     7.40569     1.91900
  0.40      17.22    1000.00     3.14600   0.400     4.18380     7.42327     1.91759
  0.50      20.74    1000.00     3.15349   0.400     4.19440     7.44416     1.91596
  0.60      24.26    1000.00     3.16451   0.400     4.21122     7.47467     1.91371
  0.70      27.30    1000.00     3.29373   0.400     4.42819     7.70428     1.89503
  0.80      30.33    1000.00     3.31923   0.400     4.47646     7.78460     1.89004
  0.90      33.35    1000.00     3.33097   0.400     4.49773     7.82465     1.88750
  1.00      36.37    1000.00     3.33406   0.400     4.50066     7.83645     1.88649
  1.10      39.40    1000.00     3.35472   0.400     4.53331     7.92185     1.88558
  1.20      42.39    1000.00     3.40155   0.400     4.60596     8.11671     1.88529
  1.30      45.37    1000.00     3.40456   0.400     4.60910     8.12712     1.88435
  1.40      48.36    1000.00     3.40752   0.400     4.61218     8.13726     1.88343
  1.50      51.34    1000.00     3.41045   0.400     4.61521     8.14720     1.88251
  1.60      54.33    1000.00     3.41334   0.400     4.61819     8.15696     1.88160
  1.70      57.31    1000.00     3.41620   0.400     4.62114     8.16657     1.88070
  1.80      60.30    1000.00     3.41904   0.400     4.62406     8.17606     1.87980
  1.90      63.33    1000.00     3.42186   0.400     4.62695     8.18545     1.87890
  2.00      66.36    1000.00     3.42466   0.400     4.62982     8.19474     1.87802
  2.10      69.39    1000.00     3.42744   0.400     4.63267     8.20395     1.87713
  2.20      72.42    1000.00     3.43021   0.400     4.63550     8.21309     1.87625
  2.30      75.45    1000.00     3.43297   0.400     4.63831     8.22216     1.87538
  2.40      78.48    1000.00     3.43571   0.400     4.64110     8.23118     1.87451
  2.50      81.50    1000.00     3.43844   0.400     4.64388     8.24014     1.87364
  2.60      84.49    1000.00     3.44115   0.400     4.64665     8.24905     1.87278
  2.70      87.48    1000.00     3.44386   0.400     4.64940     8.25791     1.87192
  2.80      90.47    1000.00     3.44655   0.400     4.65214     8.26673     1.87107
  2.90      93.46    1000.00     3.44924   0.400     4.65487     8.27552     1.87022
  3.00      96.45    1000.00     3.45192   0.400     4.65759     8.28426     1.86938
  3.10      99.44    1000.00     3.45458   0.400     4.66029     8.29297     1.86854
  3.20     102.44    1000.00     3.45724   0.400     4.66299     8.30164     1.86771
  3.30     105.43    1000.00     3.45989   0.400     4.66568     8.31028     1.86688
  3.40     108.42    1000.00     3.46253   0.400     4.66835     8.31889     1.86605
  3.50     111.41    1000.00     3.46516   0.400     4.67102     8.32747     1.86523
  3.60     114.40    1000.00     3.46778   0.400     4.67368     8.33602     1.86441
  3.70     117.41    1000.00     3.47040   0.400     4.67632     8.34454     1.86360
  3.80     120.43    1000.00     3.47301   0.400     4.67896     8.35303     1.86279
  3.90     123.45    1000.00     3.47561   0.400     4.68159     8.36150     1.86198
  4.00     126.47    1000.00     3.47820   0.400     4.68422     8.36994     1.86118
  4.10     129.48    1000.00     3.48078   0.400     4.68683     8.37835     1.86038
  4.20     132.50    1000.00     3.48336   0.400     4.68944     8.38674     1.85959
  4.30     135.52    1000.00     3.48593   0.400     4.69203     8.39510     1.85880
  4.40     138.53    1000.00     3.48850   0.400     4.69462     8.40344     1.85801
  4.50     141.55    1000.00     3.49106   0.400     4.69721     8.41175     1.85723
  4.60     144.57    1000.00     3.49361   0.400     4.69978     8.42004     1.85645
  4.70     147.59    1000.00     3.49615   0.400     4.70235     8.42831     1.85567
  4.80     150.60    1000.00     3.49869   0.400     4.70491     8.43656     1.85490
